Date,Outdoor Temp.,Htg SP,Clg SP,Indoor Temp.,Indoor Temp. Setpoint,Occupancy Flag,Coil Power,HVAC Power
1/2/17 20:45,-8.4,12.8,40,12.75002241,12.8,0,0,2742.99759
1/2/17 21:00,-8.4,12.8,40,12.37195548,12.8,0,0,2742.99759
1/2/17 21:15,-8.4,12.8,40,12.03133916,12.8,0,0,2742.99759
1/2/17 21:30,-8.4,12.8,40,11.71861104,12.8,0,0,2742.99759
1/2/17 21:45,-8.4,12.8,40,11.4426023,12.8,0,243.2573404,2986.25493
1/2/17 22:00,-8.4,12.8,40,11.22322014,12.8,0,0,2742.99759
1/2/17 22:15,-8.4,12.8,40,11.03171616,12.8,0,2123.526739,4866.524329
1/2/17 22:30,-8.4,12.8,40,11.06613123,12.8,0,0,2742.99759
1/2/17 22:45,-8.4,12.8,40,10.84896216,12.8,0,0,2742.99759
1/2/17 23:00,-8.4,12.8,40,10.61699986,12.8,0,0,2742.99759
1/2/17 23:15,-8.4,12.8,40,10.42601633,12.8,0,0,2742.99759
1/2/17 23:30,-8.4,12.8,40,10.25452439,12.8,0,402.8889366,3145.886526
1/2/17 23:45,-8.4,12.8,40,10.14046741,12.8,0,0,2742.99759
1/3/17 0:00,-8.4,12.8,40,9.987309786,12.8,0,2102.114519,4845.112108
1/3/17 0:15,-8.525,12.8,40,10.06460941,12.8,0,914.4280614,3682.425651
1/3/17 0:30,-8.65,12.8,40,9.965652449,12.8,0,0,2792.99759
1/3/17 0:45,-8.775,12.8,40,9.73880421,12.8,0,0,2817.99759
1/3/17 1:00,-8.9,12.8,40,9.549211825,12.8,0,0,2842.99759
1/3/17 1:15,-8.9,12.8,40,9.393455625,12.8,0,0,2842.99759
1/3/17 1:30,-8.9,12.8,40,9.259072532,12.8,0,0,2842.99759
1/3/17 1:45,-8.9,12.8,40,9.139644193,12.8,0,0,2842.99759
1/3/17 2:00,-8.9,12.8,40,9.031674299,12.8,0,0,2842.99759
1/3/17 2:15,-8.9,12.8,40,8.933521376,12.8,0,1492.781448,4335.779037
1/3/17 2:30,-8.9,12.8,40,8.998824815,12.8,0,0,2842.99759
1/3/17 2:45,-8.9,12.8,40,8.865434264,12.8,0,0,2842.99759
1/3/17 3:00,-8.9,12.8,40,8.72820913,12.8,0,0,2842.99759
1/3/17 3:15,-8.9,12.8,40,8.627307147,12.8,0,0,2842.99759
1/3/17 3:30,-8.9,12.8,40,8.541300149,12.8,0,0,2842.99759
1/3/17 3:45,-8.9,12.8,40,8.460249311,12.8,0,0,2842.99759
1/3/17 4:00,-8.9,12.8,40,8.384363722,12.8,0,0,2842.99759
1/3/17 4:15,-8.9,12.8,40,8.313955216,12.8,0,0,2842.99759
1/3/17 4:30,-8.9,12.8,40,8.245118922,12.8,0,0,2842.99759
1/3/17 4:45,-8.9,12.8,40,8.177615616,12.8,0,0,2842.99759
1/3/17 5:00,-8.9,12.8,40,8.112481445,12.8,0,0,2842.99759
1/3/17 5:15,-8.9,12.8,40,8.049514743,12.8,0,0,2842.99759
1/3/17 5:30,-8.9,12.8,40,7.994384296,12.8,0,0,2842.99759
1/3/17 5:45,-8.9,12.8,40,7.946240731,12.8,0,5903.127804,8746.125394
1/3/17 6:00,-8.9,12.8,40,8.809039211,12.8,0,3814.870864,6657.868453
1/3/17 6:15,-8.9,12.8,40,8.876899254,12.8,0,6490.855115,9333.852705
1/3/17 6:30,-8.9,12.8,40,9.342093292,12.8,0,7140.196483,9983.194073
1/3/17 6:45,-8.9,12.8,40,9.668242009,12.8,0,5865.491448,8708.489038
1/3/17 7:00,-8.9,12.8,40,9.754966377,12.8,0,8857.840431,11700.83802
1/3/17 7:15,-8.9,21.1,23.9,10.23377832,12.8,0,8550.211415,11393.209
1/3/17 7:30,-8.9,21.1,23.9,10.51341373,12.8,0,6210.823449,9053.821039
1/3/17 7:45,-8.9,21.1,23.9,10.48889112,12.8,0,4068.109102,6911.106692
1/3/17 8:00,-8.9,21.1,23.9,10.27916048,12.8,0,7307.334712,10150.3323
1/3/17 8:15,-8.775,21.1,23.9,10.92058583,22.5,1,8863.543689,12932.66042
1/3/17 8:30,-8.65,21.1,23.9,12.56803938,22.5,1,9097.507067,13141.6238
1/3/17 8:45,-8.525,21.1,23.9,13.88700282,22.5,1,8988.300409,13007.41714
1/3/17 9:00,-8.4,21.1,23.9,14.69670389,22.5,1,9389.696374,13383.8131
1/3/17 9:15,-8.125,21.1,23.9,15.34667653,22.5,1,9389.696374,13328.8131
1/3/17 9:30,-7.85,21.1,23.9,15.86484084,22.5,1,9389.696374,13273.8131
1/3/17 9:45,-7.575,21.1,23.9,16.19079726,22.5,1,9389.696374,13218.8131
1/3/17 10:00,-7.3,21.1,23.9,16.60086104,22.5,1,8886.142128,12660.25886
1/3/17 10:15,-7.025,21.1,23.9,16.95328945,22.5,1,9389.696374,13108.8131
1/3/17 10:30,-6.75,21.1,23.9,17.42185178,22.5,1,9389.696374,13053.8131
1/3/17 10:45,-6.475,21.1,23.9,17.8417929,22.5,1,9389.696374,12998.8131
1/3/17 11:00,-6.2,21.1,23.9,18.23780003,22.5,1,9389.696374,12943.8131
1/3/17 11:15,-5.9,21.1,23.9,18.61966767,22.5,1,9389.696374,12883.8131
