time,supply_temp,Speed,occupancy
14.11.2020 15:42:45,48.1,126,2
14.11.2020 15:42:46,48.1,130,2
14.11.2020 15:42:47,48.1,131,2
14.11.2020 15:42:48,48.1,139,2
14.11.2020 15:42:49,48.1,133,2
14.11.2020 15:42:50,48.1,138,2
14.11.2020 15:42:51,48.1,142,2
14.11.2020 15:42:52,48.1,138,2
14.11.2020 15:42:53,48.1,132,2
14.11.2020 15:42:54,48.1,125,2
14.11.2020 15:42:55,48.1,134,2
14.11.2020 15:42:56,48.1,133,2
14.11.2020 15:42:57,48.1,128,2
14.11.2020 15:42:58,48.1,134,2
14.11.2020 15:42:59,48.1,137,2
14.11.2020 15:43:00,48.1,132,2
14.11.2020 15:43:01,48.1,126,2
14.11.2020 15:43:02,48.1,129,2
14.11.2020 15:43:03,48.1,130,2
14.11.2020 15:43:04,48.1,127,2
14.11.2020 15:43:05,48.1,132,2
14.11.2020 15:43:06,48.1,133,2
14.11.2020 15:43:07,48.1,133,2
14.11.2020 15:43:08,48.1,131,2
14.11.2020 15:43:09,48.1,127,2
14.11.2020 15:43:10,48.1,119,2
14.11.2020 15:43:11,48.1,130,2
14.11.2020 15:43:12,48.1,123,2
14.11.2020 15:43:13,48.1,122,2
14.11.2020 15:43:14,48.1,128,2
14.11.2020 15:43:15,48.1,127,2
14.11.2020 15:43:16,48.1,127,2
14.11.2020 15:43:17,48.1,141,2
14.11.2020 15:43:18,48.1,141,2
14.11.2020 15:43:19,48.1,143,2
14.11.2020 15:43:20,48.1,136,2
14.11.2020 15:43:21,48.1,136,2
14.11.2020 15:43:22,48.1,134,2
14.11.2020 15:43:23,48.1,132,2
14.11.2020 15:43:24,48.1,132,2
14.11.2020 15:43:25,48.1,129,2
14.11.2020 15:43:26,48.1,137,2
14.11.2020 15:43:27,48.1,136,2
14.11.2020 15:43:28,48.1,131,2
14.11.2020 15:43:29,48.1,131,2
14.11.2020 15:43:30,48.1,125,2
14.11.2020 15:43:31,48.1,122,2
14.11.2020 15:43:32,48.1,128,2
14.11.2020 15:43:33,48.1,127,2
14.11.2020 15:43:34,48.1,138,2
14.11.2020 15:43:35,48.1,119,2
14.11.2020 15:43:36,48.1,130,2
14.11.2020 15:43:37,48.1,129,2
14.11.2020 15:43:38,48.1,119,2
14.11.2020 15:43:39,48.1,125,2
14.11.2020 15:43:40,48.1,124,2
14.11.2020 15:43:41,48.1,131,2
14.11.2020 15:43:42,48.1,135,2
14.11.2020 15:43:43,48.1,130,2
14.11.2020 15:43:44,48.1,129,2
14.11.2020 15:43:45,48.1,136,2
14.11.2020 15:43:46,48.1,136,2
14.11.2020 15:43:47,48.1,132,2
14.11.2020 15:43:48,48.1,133,2
14.11.2020 15:43:49,48.1,137,2
14.11.2020 15:43:50,48.1,136,2
14.11.2020 15:43:51,48.1,153,2
14.11.2020 15:43:52,48.1,169,2
14.11.2020 15:43:53,48.1,158,2
14.11.2020 15:43:54,48.1,119,2
14.11.2020 15:43:55,48.1,136,2
14.11.2020 15:43:56,48.1,137,2
14.11.2020 15:43:57,48.1,138,2
14.11.2020 15:43:58,48.1,128,2
14.11.2020 15:43:59,48.1,130,2
14.11.2020 15:44:00,48.1,130,2
14.11.2020 15:44:01,48.1,132,2
14.11.2020 15:44:02,48.1,129,2
14.11.2020 15:44:03,48.1,131,2
14.11.2020 15:44:04,48.1,131,2
14.11.2020 15:44:05,48.1,131,2
14.11.2020 15:44:06,48.1,119,2
14.11.2020 15:44:07,48.1,134,2
14.11.2020 15:44:08,48.1,136,2
14.11.2020 15:44:09,48.1,131,2
14.11.2020 15:44:10,48.1,127,2
14.11.2020 15:44:11,48.1,129,2
14.11.2020 15:44:12,48.1,119,2
14.11.2020 15:44:13,48.1,132,2
14.11.2020 15:44:14,48.1,130,2
14.11.2020 15:44:15,48.1,127,2
14.11.2020 15:44:16,48.1,119,2
14.11.2020 15:44:17,48.1,136,2
14.11.2020 15:44:18,48.1,152,2
14.11.2020 15:44:19,48.1,153,2
14.11.2020 15:44:20,48.1,143,2
14.11.2020 15:44:21,48.1,160,2
14.11.2020 15:44:22,48.1,119,2
14.11.2020 15:44:23,48.1,156,2
14.11.2020 15:44:24,48.1,164,2
14.11.2020 15:44:25,48.1,149,2
14.11.2020 15:44:26,48.1,140,2
14.11.2020 15:44:27,48.1,137,2
14.11.2020 15:44:28,48.1,140,2
14.11.2020 15:44:29,48.1,133,2
14.11.2020 15:44:30,48.1,139,2
14.11.2020 15:44:31,48.1,131,2
14.11.2020 15:44:32,48.1,119,2
14.11.2020 15:44:33,48.1,156,2
14.11.2020 15:44:34,48.1,119,2
14.11.2020 15:44:35,48.1,177,2
14.11.2020 15:44:36,48.1,184,2
14.11.2020 15:44:37,48.1,190,2
14.11.2020 15:44:38,48.1,195,2
14.11.2020 15:44:39,48.1,186,2
14.11.2020 15:44:40,48.1,184,2
14.11.2020 15:44:41,48.1,184,2
14.11.2020 15:44:42,48.1,119,2
14.11.2020 15:44:43,48.1,187,2
14.11.2020 15:44:44,48.1,186,2
14.11.2020 15:44:45,48.1,193,2
14.11.2020 15:44:46,48.1,172,2
14.11.2020 15:44:47,48.1,119,2
14.11.2020 15:44:48,48.1,149,2
14.11.2020 15:44:49,48.1,143,2
14.11.2020 15:44:50,48.1,140,2
14.11.2020 15:44:51,48.1,119,2
14.11.2020 15:44:52,48.1,134,2
14.11.2020 15:44:53,48.1,134,2
14.11.2020 15:44:54,48.1,131,2
14.11.2020 15:44:55,48.1,131,2
14.11.2020 15:44:56,48.1,131,2
14.11.2020 15:44:57,48.1,119,2
14.11.2020 15:44:58,48.1,131,2
14.11.2020 15:44:59,48.1,119,2
14.11.2020 15:45:00,48.1,126,2
14.11.2020 15:45:01,48.1,144,2
14.11.2020 15:45:02,48.1,142,2
14.11.2020 15:45:03,48.1,133,2
14.11.2020 15:45:04,48.1,131,2
14.11.2020 15:45:05,48.1,132,2
14.11.2020 15:45:06,48.1,129,2
14.11.2020 15:45:07,48.1,119,2
14.11.2020 15:45:08,48.1,126,2
14.11.2020 15:45:09,48.1,126,2
14.11.2020 15:45:10,48.1,136,2
14.11.2020 15:45:11,48.1,141,2
14.11.2020 15:45:12,48.1,142,2
14.11.2020 15:45:13,48.1,133,2
14.11.2020 15:45:14,48.1,119,2
14.11.2020 15:45:15,48.1,137,2
14.11.2020 15:45:16,48.1,119,2
14.11.2020 15:45:17,48.1,133,2
14.11.2020 15:45:18,48.1,133,2
14.11.2020 15:45:19,48.1,133,2
14.11.2020 15:45:20,48.1,133,2
14.11.2020 15:45:21,48.1,134,2
14.11.2020 15:45:22,48.1,119,2
14.11.2020 15:45:23,48.1,137,2
14.11.2020 15:45:24,48.1,119,2
14.11.2020 15:45:25,48.1,140,2
14.11.2020 15:45:26,48.1,155,2
14.11.2020 15:45:27,48.1,145,2
14.11.2020 15:45:28,48.1,137,2
14.11.2020 15:45:29,48.1,133,2
14.11.2020 15:45:30,48.1,131,2
14.11.2020 15:45:31,48.1,131,2
14.11.2020 15:45:32,48.1,133,2
14.11.2020 15:45:33,48.1,119,2
14.11.2020 15:45:34,48.1,134,2
14.11.2020 15:45:35,48.1,134,2
14.11.2020 15:45:36,48.1,135,2
14.11.2020 15:45:37,48.1,130,2
14.11.2020 15:45:38,48.1,128,2
14.11.2020 15:45:39,48.1,124,2
14.11.2020 15:45:40,48.1,126,2
14.11.2020 15:45:41,48.1,125,2
14.11.2020 15:45:42,48.1,133,2
14.11.2020 15:45:43,48.1,165,2
14.11.2020 15:45:44,48.1,173,2
14.11.2020 15:45:45,48.1,174,2
14.11.2020 15:45:46,48.1,157,2
14.11.2020 15:45:47,48.1,145,2
14.11.2020 15:45:48,48.1,142,2
14.11.2020 15:45:49,48.1,145,2
14.11.2020 15:45:50,48.1,142,2
14.11.2020 15:45:51,48.1,150,2
14.11.2020 15:45:52,48.1,140,2
14.11.2020 15:45:53,48.1,136,2
14.11.2020 15:45:54,48.1,132,2
14.11.2020 15:45:55,48.1,133,2
14.11.2020 15:45:56,48.1,130,2
14.11.2020 15:45:57,48.1,128,2
14.11.2020 15:45:58,48.1,137,2
14.11.2020 15:45:59,48.1,147,2
14.11.2020 15:46:00,48.1,156,2
14.11.2020 15:46:01,48.1,151,2
14.11.2020 15:46:02,48.1,144,2
14.11.2020 15:46:03,48.1,137,2
14.11.2020 15:46:04,48.1,140,2
14.11.2020 15:46:05,48.1,134,2
14.11.2020 15:46:06,48.1,130,2
14.11.2020 15:46:07,48.1,128,2
14.11.2020 15:46:08,48.1,130,2
14.11.2020 15:46:09,48.1,133,2
14.11.2020 15:46:10,48.1,125,2
14.11.2020 15:46:11,48.1,127,2
14.11.2020 15:46:12,48.1,134,2
14.11.2020 15:46:13,48.1,132,2
14.11.2020 15:46:14,48.1,134,2
14.11.2020 15:46:15,48.1,126,2
14.11.2020 15:46:16,48.1,127,2
14.11.2020 15:46:17,48.1,130,2
14.11.2020 15:46:18,48.1,127,2
14.11.2020 15:46:19,48.1,122,2
14.11.2020 15:46:20,48.1,130,2
14.11.2020 15:46:21,48.1,131,2
14.11.2020 15:46:22,48.1,131,2
14.11.2020 15:46:23,48.1,132,2
14.11.2020 15:46:24,48.1,132,2
14.11.2020 15:46:25,48.1,133,2
14.11.2020 15:46:26,48.1,127,2
14.11.2020 15:46:27,48.1,124,2
14.11.2020 15:46:28,48.1,126,2
14.11.2020 15:46:29,48.1,130,2
14.11.2020 15:46:30,48.1,130,2
14.11.2020 15:46:31,48.1,131,2
14.11.2020 15:46:32,48.1,130,2
14.11.2020 15:46:33,48.1,127,2
14.11.2020 15:46:34,48.1,129,2
14.11.2020 15:46:35,48.1,132,2
14.11.2020 15:46:36,48.1,128,2
14.11.2020 15:46:37,48.1,131,2
14.11.2020 15:46:38,48.1,136,2
14.11.2020 15:46:39,48.1,132,2
14.11.2020 15:46:40,48.1,130,2
14.11.2020 15:46:41,48.1,129,2
14.11.2020 15:46:42,48.1,129,2
14.11.2020 15:46:43,48.1,139,2
14.11.2020 15:46:44,48.1,146,2
14.11.2020 15:46:45,48.1,136,2
14.11.2020 15:46:46,48.1,134,2
14.11.2020 15:46:47,48.1,132,2
14.11.2020 15:46:48,48.1,136,2
14.11.2020 15:46:49,48.1,135,2
14.11.2020 15:46:50,48.1,133,2
14.11.2020 15:46:51,48.1,129,2
14.11.2020 15:46:52,48.1,134,2
14.11.2020 15:46:53,48.1,126,2
14.11.2020 15:46:54,48.1,139,2
14.11.2020 15:46:55,48.1,135,2
14.11.2020 15:46:56,48.1,138,2
14.11.2020 15:46:57,48.1,132,2
14.11.2020 15:46:58,48.1,129,2
14.11.2020 15:46:59,48.1,131,2
14.11.2020 15:47:00,48.1,128,2
14.11.2020 15:47:01,48.1,126,2
14.11.2020 15:47:02,48.1,129,2
14.11.2020 15:47:03,48.1,136,2
14.11.2020 15:47:04,48.1,132,2
14.11.2020 15:47:05,48.1,137,2
14.11.2020 15:47:06,48.1,131,2
14.11.2020 15:47:07,48.1,130,2
14.11.2020 15:47:08,48.1,139,2
14.11.2020 15:47:09,48.1,148,2
14.11.2020 15:47:10,48.1,149,2
14.11.2020 15:47:11,48.1,137,2
14.11.2020 15:47:12,48.1,133,2
14.11.2020 15:47:13,48.1,135,2
14.11.2020 15:47:14,48.1,130,2
14.11.2020 15:47:15,48.1,129,2
14.11.2020 15:47:16,48.1,127,2
14.11.2020 15:47:17,48.1,136,2
14.11.2020 15:47:18,48.1,131,2
14.11.2020 15:47:19,48.1,131,2
14.11.2020 15:47:20,48.1,131,2
14.11.2020 15:47:21,48.1,131,2
14.11.2020 15:47:22,48.1,138,2
14.11.2020 15:47:23,48.1,150,2
14.11.2020 15:47:24,48.1,140,2
14.11.2020 15:47:25,48.1,136,2
14.11.2020 15:47:26,48.1,129,2
14.11.2020 15:47:27,48.1,134,2
14.11.2020 15:47:28,48.1,131,2
14.11.2020 15:47:29,48.1,127,2
14.11.2020 15:47:30,48.1,132,2
14.11.2020 15:47:31,48.1,136,2
14.11.2020 15:47:32,48.1,128,2
14.11.2020 15:47:33,48.1,125,2
14.11.2020 15:47:34,48.1,126,2
14.11.2020 15:47:35,48.1,129,2
14.11.2020 15:47:36,48.1,131,2
14.11.2020 15:47:37,48.1,126,2
14.11.2020 15:47:38,48.1,130,2
14.11.2020 15:47:39,48.1,131,2
14.11.2020 15:47:40,48.1,126,2
14.11.2020 15:47:41,48.1,132,2
14.11.2020 15:47:42,48.1,139,2
14.11.2020 15:47:43,48.1,134,2
14.11.2020 15:47:44,48.1,132,2
14.11.2020 15:47:45,48.1,131,2
14.11.2020 15:47:46,48.1,128,2
14.11.2020 15:47:47,48.1,126,2
14.11.2020 15:47:48,48.1,129,2
14.11.2020 15:47:49,48.1,129,2
14.11.2020 15:47:50,48.1,127,2
14.11.2020 15:47:51,48.1,129,2
14.11.2020 15:47:52,48.1,134,2
14.11.2020 15:47:53,48.1,129,2
14.11.2020 15:47:54,48.1,139,2
14.11.2020 15:47:55,48.1,137,2
14.11.2020 15:47:56,48.1,137,2
14.11.2020 15:47:57,48.1,133,2
14.11.2020 15:47:58,48.1,132,2
14.11.2020 15:47:59,48.1,137,2
14.11.2020 15:48:00,48.1,132,2
14.11.2020 15:48:01,48.1,129,2
14.11.2020 15:48:02,48.1,129,2
14.11.2020 15:48:03,48.1,138,2
14.11.2020 15:48:04,48.1,134,2
14.11.2020 15:48:05,48.1,133,2
14.11.2020 15:48:06,48.1,138,2
14.11.2020 15:48:07,48.1,158,2
14.11.2020 15:48:08,48.1,167,2
14.11.2020 15:48:09,48.1,159,2
14.11.2020 15:48:10,48.1,138,2
14.11.2020 15:48:11,48.1,134,2
14.11.2020 15:48:12,48.1,128,2
14.11.2020 15:48:13,48.1,131,2
14.11.2020 15:48:14,48.1,135,2
14.11.2020 15:48:15,48.1,136,2
14.11.2020 15:48:16,48.1,139,2
14.11.2020 15:48:17,48.1,151,2
14.11.2020 15:48:18,48.1,156,2
14.11.2020 15:48:19,48.1,153,2
14.11.2020 15:48:20,48.1,147,2
14.11.2020 15:48:21,48.1,141,2
14.11.2020 15:48:22,48.1,144,2
14.11.2020 15:48:23,48.1,171,2
14.11.2020 15:48:24,48.1,158,2
14.11.2020 15:48:25,48.1,152,2
14.11.2020 15:48:26,48.1,165,2
14.11.2020 15:48:27,48.1,176,2
14.11.2020 15:48:28,48.1,173,2
14.11.2020 15:48:29,48.1,170,2
14.11.2020 15:48:30,48.1,172,2
14.11.2020 15:48:31,48.1,173,2
14.11.2020 15:48:32,48.1,181,2
14.11.2020 15:48:33,48.1,179,2
14.11.2020 15:48:34,48.1,159,2
14.11.2020 15:48:35,48.1,142,2
14.11.2020 15:48:36,48.1,155,2
14.11.2020 15:48:37,48.1,175,2
14.11.2020 15:48:38,48.1,176,2
14.11.2020 15:48:39,48.1,184,2
14.11.2020 15:48:40,48.1,172,2
14.11.2020 15:48:41,48.1,151,2
14.11.2020 15:48:42,48.1,153,2
14.11.2020 15:48:43,48.1,143,2
14.11.2020 15:48:44,48.1,140,2
14.11.2020 15:48:45,48.1,133,2
14.11.2020 15:48:46,48.1,132,2
14.11.2020 15:48:47,48.1,132,2
14.11.2020 15:48:48,48.1,131,2
14.11.2020 15:48:49,48.1,143,2
14.11.2020 15:48:50,48.1,142,2
14.11.2020 15:48:51,48.1,132,2
14.11.2020 15:48:52,48.1,130,2
14.11.2020 15:48:53,48.1,136,2
14.11.2020 15:48:54,48.1,137,2
14.11.2020 15:48:55,48.1,137,2
14.11.2020 15:48:56,48.1,133,2
14.11.2020 15:48:57,48.1,136,2
14.11.2020 15:48:58,48.1,136,2
14.11.2020 15:48:59,48.1,142,2
14.11.2020 15:49:00,48.1,136,2
14.11.2020 15:49:01,48.1,132,2
14.11.2020 15:49:02,48.1,157,2
14.11.2020 15:49:03,48.1,174,2
14.11.2020 15:49:04,48.1,169,2
14.11.2020 15:49:05,48.1,157,2
14.11.2020 15:49:06,48.1,146,2
14.11.2020 15:49:07,48.1,137,2
14.11.2020 15:49:08,48.1,134,2
14.11.2020 15:49:09,48.1,146,2
14.11.2020 15:49:10,48.1,138,2
14.11.2020 15:49:11,48.1,132,2
14.11.2020 15:49:12,48.1,128,2
14.11.2020 15:49:13,48.1,129,2
14.11.2020 15:49:14,48.1,127,2
14.11.2020 15:49:15,48.1,134,2
14.11.2020 15:49:16,48.1,135,2
14.11.2020 15:49:17,48.1,128,2
14.11.2020 15:49:18,48.1,129,2
14.11.2020 15:49:19,48.1,130,2
14.11.2020 15:49:20,48.1,143,2
14.11.2020 15:49:21,48.1,150,2
14.11.2020 15:49:22,48.1,144,2
14.11.2020 15:49:23,48.1,149,2
14.11.2020 15:49:24,48.1,157,2
14.11.2020 15:49:25,48.1,166,2
14.11.2020 15:49:26,48.1,176,2
14.11.2020 15:49:27,48.1,175,2
14.11.2020 15:49:28,48.1,171,2
14.11.2020 15:49:29,48.1,157,2
14.11.2020 15:49:30,48.1,138,2
14.11.2020 15:49:31,48.1,138,2
14.11.2020 15:49:32,48.1,174,2
14.11.2020 15:49:33,48.1,163,2
14.11.2020 15:49:34,48.1,144,2
14.11.2020 15:49:35,48.1,139,2
14.11.2020 15:49:36,48.1,134,2
14.11.2020 15:49:37,48.1,131,2
14.11.2020 15:49:38,48.1,127,2
14.11.2020 15:49:39,48.1,132,2
14.11.2020 15:49:40,48.1,161,2
14.11.2020 15:49:41,48.1,155,2
14.11.2020 15:49:42,48.1,149,2
14.11.2020 15:49:43,48.1,171,2
14.11.2020 15:49:44,48.1,180,2
14.11.2020 15:49:45,48.1,177,2
14.11.2020 15:49:46,48.1,191,2
14.11.2020 15:49:47,48.1,168,2
14.11.2020 15:49:48,48.1,154,2
14.11.2020 15:49:49,48.1,142,2
14.11.2020 15:49:50,48.1,137,2
14.11.2020 15:49:51,48.1,135,2
14.11.2020 15:49:52,48.1,146,2
14.11.2020 15:49:53,48.1,155,2
14.11.2020 15:49:54,48.1,164,2
14.11.2020 15:49:55,48.1,180,2
14.11.2020 15:49:56,48.1,173,2
14.11.2020 15:49:57,48.1,178,2
14.11.2020 15:49:58,48.1,187,2
14.11.2020 15:49:59,48.1,187,2
14.11.2020 15:50:00,48.1,179,2
14.11.2020 15:50:01,48.1,164,2
14.11.2020 15:50:02,48.1,179,2
14.11.2020 15:50:03,48.1,178,2
14.11.2020 15:50:04,48.1,160,2
14.11.2020 15:50:05,48.1,142,2
14.11.2020 15:50:06,48.1,137,2
14.11.2020 15:50:07,48.1,140,2
14.11.2020 15:50:08,48.1,139,2
14.11.2020 15:50:09,48.1,151,2
14.11.2020 15:50:10,48.1,168,2
14.11.2020 15:50:11,48.1,164,2
14.11.2020 15:50:12,48.1,149,2
14.11.2020 15:50:13,48.1,156,2
14.11.2020 15:50:14,48.1,172,2
14.11.2020 15:50:15,48.1,178,2
14.11.2020 15:50:16,48.1,171,2
14.11.2020 15:50:17,48.1,169,2
14.11.2020 15:50:18,48.1,186,2
14.11.2020 15:50:19,48.1,184,2
14.11.2020 15:50:20,48.1,182,2
14.11.2020 15:50:21,48.1,187,2
14.11.2020 15:50:22,48.1,191,2
14.11.2020 15:50:23,48.1,192,2
14.11.2020 15:50:24,48.1,188,2
14.11.2020 15:50:25,48.1,188,2
14.11.2020 15:50:26,48.1,179,2
14.11.2020 15:50:27,48.1,183,2
14.11.2020 15:50:28,48.1,176,2
14.11.2020 15:50:29,48.1,184,2
14.11.2020 15:50:30,48.1,181,2
14.11.2020 15:50:31,48.1,184,2
14.11.2020 15:50:32,48.1,181,2
14.11.2020 15:50:33,48.1,174,2
14.11.2020 15:50:34,48.1,164,2
14.11.2020 15:50:35,48.1,175,2
14.11.2020 15:50:36,48.1,187,2
14.11.2020 15:50:37,48.1,184,2
14.11.2020 15:50:38,48.1,182,2
14.11.2020 15:50:39,48.1,186,2
14.11.2020 15:50:40,48.1,192,2
14.11.2020 15:50:41,48.1,188,2
14.11.2020 15:50:42,48.1,188,2
14.11.2020 15:50:43,48.1,181,2
14.11.2020 15:50:44,48.1,160,2
14.11.2020 15:50:45,48.1,161,2
14.11.2020 15:50:46,48.1,157,2
14.11.2020 15:50:47,48.1,160,2
14.11.2020 15:50:48,48.1,174,2
14.11.2020 15:50:49,48.1,207,2
14.11.2020 15:50:50,48.1,219,2
14.11.2020 15:50:51,48.1,235,2
14.11.2020 15:50:52,48.1,255,2
14.11.2020 15:50:53,48.1,219,2
14.11.2020 15:50:54,48.1,209,2
14.11.2020 15:50:55,48.1,207,2
14.11.2020 15:50:56,48.1,207,2
14.11.2020 15:50:57,48.1,205,2
14.11.2020 15:50:58,48.1,207,2
14.11.2020 15:50:59,48.1,212,2
14.11.2020 15:51:00,48.1,244,2
14.11.2020 15:51:01,48.1,252,2
14.11.2020 15:51:02,48.1,233,2
14.11.2020 15:51:03,48.1,203,2
14.11.2020 15:51:04,48.1,181,2
14.11.2020 15:51:05,48.1,181,2
14.11.2020 15:51:06,48.1,177,2
14.11.2020 15:51:07,48.1,169,2
14.11.2020 15:51:08,48.1,148,2
14.11.2020 15:51:09,48.1,144,2
14.11.2020 15:51:10,48.1,144,2
14.11.2020 15:51:11,48.1,171,2
14.11.2020 15:51:12,48.1,205,2
14.11.2020 15:51:13,48.1,192,2
14.11.2020 15:51:14,48.1,170,2
14.11.2020 15:51:15,48.1,176,2
14.11.2020 15:51:16,48.1,184,2
14.11.2020 15:51:17,48.1,188,2
14.11.2020 15:51:18,48.1,185,2
14.11.2020 15:51:19,48.1,181,2
14.11.2020 15:51:20,48.1,178,2
14.11.2020 15:51:21,48.1,169,2
14.11.2020 15:51:22,48.1,146,2
14.11.2020 15:51:23,48.1,160,2
14.11.2020 15:51:24,48.1,180,2
14.11.2020 15:51:25,48.1,177,2
14.11.2020 15:51:26,48.1,182,2
14.11.2020 15:51:27,48.1,187,2
14.11.2020 15:51:28,48.1,189,2
14.11.2020 15:51:29,48.1,183,2
14.11.2020 15:51:30,48.1,186,2
14.11.2020 15:51:31,48.1,183,2
14.11.2020 15:51:32,48.1,183,2
14.11.2020 15:51:33,48.1,174,2
14.11.2020 15:51:34,48.1,171,2
14.11.2020 15:51:35,48.1,171,2
14.11.2020 15:51:36,48.1,175,2
14.11.2020 15:51:37,48.1,179,2
14.11.2020 15:51:38,48.1,182,2
14.11.2020 15:51:39,48.1,170,2
14.11.2020 15:51:40,48.1,175,2
14.11.2020 15:51:41,48.1,175,2
14.11.2020 15:51:42,48.1,176,2
14.11.2020 15:51:43,48.1,185,2
14.11.2020 15:51:44,48.1,185,2
14.11.2020 15:51:45,48.1,175,2
14.11.2020 15:51:46,48.1,178,2
14.11.2020 15:51:47,48.1,178,2
14.11.2020 15:51:48,48.1,187,2
14.11.2020 15:51:49,48.1,190,2
14.11.2020 15:51:50,48.1,192,2
14.11.2020 15:51:51,48.1,192,2
14.11.2020 15:51:52,48.1,187,2
14.11.2020 15:51:53,48.1,183,2
14.11.2020 15:51:54,48.1,179,2
14.11.2020 15:51:55,48.1,185,2
14.11.2020 15:51:56,48.1,182,2
14.11.2020 15:51:57,48.1,184,2
14.11.2020 15:51:58,48.1,183,2
14.11.2020 15:51:59,48.1,184,2
14.11.2020 15:52:00,48.1,184,2
14.11.2020 15:52:01,48.1,180,2
14.11.2020 15:52:02,48.1,188,2
14.11.2020 15:52:03,48.1,187,2
14.11.2020 15:52:04,48.1,174,2
14.11.2020 15:52:05,48.1,177,2
14.11.2020 15:52:06,48.1,180,2
14.11.2020 15:52:07,48.1,180,2
14.11.2020 15:52:08,48.1,168,2
14.11.2020 15:52:09,48.1,180,2
14.11.2020 15:52:10,48.1,172,2
14.11.2020 15:52:11,48.1,183,2
14.11.2020 15:52:12,48.1,179,2
14.11.2020 15:52:13,48.1,181,2
14.11.2020 15:52:14,48.1,180,2
14.11.2020 15:52:15,48.1,177,2
14.11.2020 15:52:16,48.1,175,2
14.11.2020 15:52:17,48.1,182,2
14.11.2020 15:52:18,48.1,180,2
14.11.2020 15:52:19,48.1,186,2
14.11.2020 15:52:20,48.1,182,2
14.11.2020 15:52:21,48.1,178,2
14.11.2020 15:52:22,48.1,183,2
14.11.2020 15:52:23,48.1,181,2
14.11.2020 15:52:24,48.1,181,2
14.11.2020 15:52:25,48.1,177,2
14.11.2020 15:52:26,61,179,2
14.11.2020 15:52:27,60.9,175,2
14.11.2020 15:52:28,60.9,184,2
14.11.2020 15:52:29,60.8,184,2
14.11.2020 15:52:30,60.8,181,2
14.11.2020 15:52:31,60.7,179,2
14.11.2020 15:52:32,60.7,183,2
14.11.2020 15:52:33,60.6,178,2
14.11.2020 15:52:34,60.6,182,2
14.11.2020 15:52:35,60.6,178,2
14.11.2020 15:52:36,60.5,172,2
14.11.2020 15:52:37,60.5,169,2
14.11.2020 15:52:38,60.4,173,2
14.11.2020 15:52:39,60.4,180,2
14.11.2020 15:52:40,60.3,177,2
14.11.2020 15:52:41,60.3,174,2
14.11.2020 15:52:42,60.2,172,2
14.11.2020 15:52:43,60.2,175,2
14.11.2020 15:52:44,60.1,179,2
14.11.2020 15:52:45,60.1,181,2
14.11.2020 15:52:46,60,176,2
14.11.2020 15:52:47,60,165,2
14.11.2020 15:52:48,60,176,2
14.11.2020 15:52:49,59.9,173,2
14.11.2020 15:52:50,59.8,180,2
14.11.2020 15:52:51,59.8,180,2
14.11.2020 15:52:52,59.7,178,2
14.11.2020 15:52:53,59.7,180,2
14.11.2020 15:52:54,59.6,182,2
14.11.2020 15:52:55,59.6,182,2
14.11.2020 15:52:56,59.5,178,2
14.11.2020 15:52:57,59.5,167,2
14.11.2020 15:52:58,59.5,172,2
14.11.2020 15:52:59,59.4,176,2
14.11.2020 15:53:00,59.4,183,2
14.11.2020 15:53:01,59.3,174,2
14.11.2020 15:53:02,59.3,174,2
14.11.2020 15:53:03,59.2,178,2
14.11.2020 15:53:04,59.2,184,2
14.11.2020 15:53:05,59.1,185,2
14.11.2020 15:53:06,59.1,179,2
14.11.2020 15:53:07,59,187,2
14.11.2020 15:53:08,58.9,187,2
14.11.2020 15:53:09,58.9,179,2
14.11.2020 15:53:10,58.8,182,2
14.11.2020 15:53:11,58.8,182,2
14.11.2020 15:53:12,58.8,184,2
14.11.2020 15:53:13,58.7,175,2
14.11.2020 15:53:14,58.7,175,2
14.11.2020 15:53:15,58.6,180,2
14.11.2020 15:53:16,58.6,180,2
14.11.2020 15:53:17,58.5,174,2
14.11.2020 15:53:18,58.5,172,2
14.11.2020 15:53:19,58.4,173,2
14.11.2020 15:53:20,58.3,184,2
14.11.2020 15:53:21,58.3,178,2
14.11.2020 15:53:22,58.3,165,2
14.11.2020 15:53:23,58.2,171,2
14.11.2020 15:53:24,58.2,177,2
14.11.2020 15:53:25,58.1,180,2
14.11.2020 15:53:26,58.1,179,2
14.11.2020 15:53:27,58,171,2
14.11.2020 15:53:28,58,175,2
14.11.2020 15:53:29,57.9,175,2
14.11.2020 15:53:30,57.9,178,2
14.11.2020 15:53:31,57.8,184,2
14.11.2020 15:53:32,57.8,174,2
14.11.2020 15:53:33,57.7,158,2
14.11.2020 15:53:34,57.7,165,2
14.11.2020 15:53:35,57.6,164,2
14.11.2020 15:53:36,57.6,175,2
14.11.2020 15:53:37,57.5,176,2
14.11.2020 15:53:38,57.5,175,2
14.11.2020 15:53:39,57.4,181,2
14.11.2020 15:53:40,57.4,178,2
14.11.2020 15:53:41,57.3,182,2
14.11.2020 15:53:42,57.2,179,2
14.11.2020 15:53:43,57.2,179,2
14.11.2020 15:53:44,57.1,178,2
14.11.2020 15:53:45,57.1,166,2
14.11.2020 15:53:46,57.1,164,2
14.11.2020 15:53:47,57,171,2
14.11.2020 15:53:48,56.9,174,2
14.11.2020 15:53:49,56.9,174,2
14.11.2020 15:53:50,56.8,172,2
